event,episode,gradient_step,loss,td_error,epsilon,reward,episode_nodes,episode_solving_time,validation_nodes,validation_time,replay_size,q_value_mean,q_value_std,selected_candidate_rank,forward_time,cpu_memory_mb,gpu_memory_mb,status,instance
train_update,45,1880,0.07775063812732697,0.6910024881362915,0.259,,,,,,364,-5.011691093444824,5.47670316696167,1.0,1.3721341770142317,4187.39453125,67.03369140625,,data/instances/train/real_07.cip
episode,45,1880,0.07775063812732697,0.6910024881362915,0.25583333333333336,-4.0,5,70.550292,,,364,,,1.0,,4026.859375,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,46,1900,0.028507791459560394,0.550307035446167,0.24950000000000006,,,,,,365,-4.788222312927246,5.280655384063721,1.0,1.3527237921953201,4093.21875,67.03369140625,,data/instances/train/real_06.cip
train_update,46,1920,0.03222701698541641,0.4169762432575226,0.24316666666666675,,,,,,367,-4.896413803100586,5.143706798553467,1.0,1.3757036495953798,4093.22265625,67.03369140625,,data/instances/train/real_06.cip
episode,46,1928,0.02803923934698105,0.49849632382392883,0.23683333333333334,-5.0,6,66.392867,,,370,,,25.0,,4089.46875,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,47,1940,0.04222746193408966,0.4928051233291626,0.2336666666666667,,,,,,370,-5.670670986175537,4.978963851928711,102.0,1.4472725596278906,4263.05859375,67.03369140625,,data/instances/train/real_07.cip
train_update,47,1960,0.02295777015388012,0.42399975657463074,0.2273333333333334,,,,,,372,-5.474862098693848,4.806020259857178,1.0,1.4184248764067888,4278.81640625,67.03369140625,,data/instances/train/real_07.cip
episode,47,1968,0.024024028331041336,0.509597659111023,0.22100000000000009,-4.0,5,61.461182,,,375,,,29.6,,4063.2109375,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,48,1980,0.041986409574747086,0.5117505788803101,0.21783333333333332,,,,,,375,-3.6962175369262695,3.289926767349243,1.0,1.4283227883279324,4111.67578125,67.03369140625,,data/instances/train/real_06.cip
train_update,48,2000,0.024587467312812805,0.5461455583572388,0.21150000000000002,,,,,,377,-5.748635768890381,4.909661769866943,1.0,1.4674733188003302,4111.765625,67.03369140625,,data/instances/train/real_06.cip
episode,48,2016,0.017408471554517746,0.6701085567474365,0.20200000000000007,-5.0,6,64.930086,,,381,,,1.0,,4062.21484375,67.03369140625,timelimit,data/instances/train/real_06.cip
validation,49,2016,,,,,,,80.0,21.308594,381,,,,,,,optimal,data/instances/validation/real_08.cip
train_update,49,2020,0.0141135910525918,0.7901629209518433,0.20200000000000007,,,,,,381,-5.378460884094238,4.918980598449707,1.0,1.3312247432768345,4321.8515625,67.03369140625,,data/instances/train/real_07.cip
train_update,49,2040,0.021966513246297836,0.539777398109436,0.19566666666666666,,,,,,382,-4.858441352844238,4.6485795974731445,1.0,1.3063945397734642,4340.1328125,67.03369140625,,data/instances/train/real_07.cip
episode,49,2056,0.031268566846847534,0.6585779190063477,0.1861666666666667,-4.0,5,65.20953,,,386,,,23.6,,4139.65625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,50,2060,0.012666045688092709,0.3984249234199524,0.1861666666666667,,,,,,386,-6.368055820465088,5.843138217926025,1.0,1.3642124999314547,4202.43359375,67.03369140625,,data/instances/train/real_06.cip
train_update,50,2080,0.016087666153907776,0.4975939691066742,0.1798333333333334,,,,,,387,-5.148248672485352,5.318544864654541,149.0,1.369335364550352,4202.43359375,67.03369140625,,data/instances/train/real_06.cip
train_update,50,2100,0.02466311678290367,0.5011931657791138,0.17033333333333345,,,,,,392,-6.841451644897461,5.410463333129883,1.0,1.4074419848620892,4202.6953125,67.03369140625,,data/instances/train/real_06.cip
episode,50,2104,0.006247898563742638,0.38548654317855835,0.16716666666666669,-5.0,6,62.578206,,,392,,,25.666666666666668,,4139.91796875,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,51,2120,0.06698259711265564,0.7734006643295288,0.16400000000000003,,,,,,392,-5.865071773529053,5.6008501052856445,1.0,1.316911106929183,4388.69140625,67.03369140625,,data/instances/train/real_07.cip
train_update,51,2140,0.024959322065114975,0.5250049829483032,0.15450000000000008,,,,,,395,-5.7861714363098145,5.269000053405762,1.0,1.39285634085536,4412.3359375,67.03369140625,,data/instances/train/real_07.cip
episode,51,2152,0.019177421927452087,0.5401385426521301,0.14816666666666678,-5.0,6,69.846538,,,398,,,1.0,,4256.05859375,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,52,2160,0.0089180339127779,0.4696193039417267,0.14816666666666678,,,,,,398,-4.553829193115234,4.26604700088501,1.0,1.340010927990079,4319.14453125,67.03369140625,,data/instances/train/real_06.cip
train_update,52,2180,0.02744176611304283,0.44509485363960266,0.13866666666666672,,,,,,400,-4.104191780090332,4.6242570877075195,1.0,1.2941948808729649,4318.15625,67.03369140625,,data/instances/train/real_06.cip
train_update,52,2200,0.014954477548599243,0.4602624475955963,0.1323333333333334,,,,,,404,-4.310243606567383,4.7243876457214355,1.0,1.3104184307157993,4318.15625,67.03369140625,,data/instances/train/real_06.cip
episode,52,2200,0.014954477548599243,0.4602624475955963,0.12916666666666676,-5.0,6,64.56656,,,404,,,1.0,,4254.0703125,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,53,2220,0.030918946489691734,0.5374137759208679,0.12283333333333335,,,,,,405,-5.295107364654541,5.003565311431885,1.0,1.46482883580029,4479.84375,67.03369140625,,data/instances/train/real_07.cip
episode,53,2232,0.005780118051916361,0.41670605540275574,0.11650000000000005,-3.0,4,62.279301,,,408,,,1.0,,4316.71875,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,54,2240,0.01855579763650894,0.4608205258846283,0.11650000000000005,,,,,,408,-4.661948204040527,4.970792770385742,1.0,1.338181583210826,4358.01953125,67.03369140625,,data/instances/train/real_06.cip
train_update,54,2260,0.025518838316202164,0.5118014812469482,0.1070000000000001,,,,,,410,-4.9600419998168945,5.100808620452881,1.0,1.3361474573612213,4358.0234375,67.03369140625,,data/instances/train/real_06.cip
train_update,54,2280,0.010486526414752007,0.4218214452266693,0.10066666666666668,,,,,,414,-4.110142230987549,4.396238327026367,1.0,1.2844647988677025,4358.0234375,67.03369140625,,data/instances/train/real_06.cip
episode,54,2280,0.010486526414752007,0.4218214452266693,0.09750000000000003,-5.0,6,60.395156,,,414,,,1.0,,4314.7265625,67.03369140625,timelimit,data/instances/train/real_06.cip
validation,55,2280,,,,,,,60.0,18.218209,414,,,,,,,optimal,data/instances/validation/real_08.cip
train_update,55,2300,0.029804155230522156,0.5198358297348022,0.09116666666666673,,,,,,415,-5.216211318969727,5.28092098236084,1.0,1.365695370361209,4548.83984375,67.03369140625,,data/instances/train/real_07.cip
train_update,55,2320,0.00999067910015583,0.44416120648384094,0.08483333333333332,,,,,,417,-3.536789894104004,3.7018985748291016,1.0,1.2690191324800253,4564.59375,67.03369140625,,data/instances/train/real_07.cip
episode,55,2328,0.016126355156302452,0.37967902421951294,0.07850000000000001,-5.0,6,71.048176,,,420,,,1.0,,4564.59375,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,56,2340,0.006595889572054148,0.3604188859462738,0.07533333333333336,,,,,,420,-4.289345741271973,4.249179840087891,1.0,1.2924225144088268,4594.46875,67.03369140625,,data/instances/train/real_06.cip
train_update,56,2360,0.01984654925763607,0.47403860092163086,0.06900000000000006,,,,,,422,-3.4246716499328613,3.0669424533843994,1.0,1.3083702865988016,4593.46875,67.03369140625,,data/instances/train/real_06.cip
episode,56,2376,0.01129516214132309,0.4070092439651489,0.0595,-5.0,6,61.487768,,,426,,,1.0,,4368.73828125,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,57,2380,0.010004447773098946,0.4207276701927185,0.0595,,,,,,426,-3.347136974334717,3.4836151599884033,1.0,1.3210860304534435,4617.34765625,67.03369140625,,data/instances/train/real_07.cip
train_update,57,2400,0.007244326174259186,0.41911986470222473,0.053166666666666695,,,,,,427,-4.620224475860596,4.620831489562988,1.0,1.3499468453228474,4636.36328125,67.03369140625,,data/instances/train/real_07.cip
train_update,57,2420,0.010647036135196686,0.34352952241897583,0.050000000000000044,,,,,,432,-3.9021806716918945,3.9042208194732666,1.0,1.399022739380598,4650.65234375,67.03369140625,,data/instances/train/real_07.cip
episode,57,2424,0.0020371549762785435,0.3664141893386841,0.050000000000000044,-5.0,6,69.946684,,,432,,,1.0,,4480.72265625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,58,2440,0.01258852705359459,0.38943755626678467,0.050000000000000044,,,,,,432,-3.7260448932647705,3.6352577209472656,98.0,1.4618803039193153,4548.87890625,67.03369140625,,data/instances/train/real_06.cip
train_update,58,2460,0.02273406647145748,0.4412655830383301,0.050000000000000044,,,,,,435,-3.013986587524414,3.435697555541992,1.0,1.2478499040007591,4548.87890625,67.03369140625,,data/instances/train/real_06.cip
episode,58,2472,0.006734578870236874,0.3713708519935608,0.050000000000000044,-5.0,6,65.067528,,,438,,,17.166666666666668,,4479.7265625,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,59,2480,0.01347474567592144,0.4685169458389282,0.050000000000000044,,,,,,438,-4.0025153160095215,4.452714920043945,1.0,1.3273547124117613,4700.85546875,67.03369140625,,data/instances/train/real_07.cip
train_update,59,2500,0.009293820708990097,0.3667956590652466,0.050000000000000044,,,,,,440,-3.5495102405548096,3.7135493755340576,1.0,1.3270703852176666,4727.015625,67.03369140625,,data/instances/train/real_07.cip
episode,59,2512,0.005159562453627586,0.36541396379470825,0.050000000000000044,-4.0,5,61.076723,,,443,,,1.0,,4551.21484375,67.03369140625,timelimit,data/instances/train/real_07.cip
validation,60,2512,,,,,,,100.0,24.196532,443,,,,,,,nodelimit,data/instances/validation/real_08.cip
train_update,60,2520,0.02273659035563469,0.36379867792129517,0.050000000000000044,,,,,,443,-3.806349039077759,3.346097707748413,1.0,1.3917878977954388,4634.94140625,67.03369140625,,data/instances/train/real_06.cip
train_update,60,2540,0.004882360342890024,0.4575444459915161,0.050000000000000044,,,,,,445,-4.676646709442139,4.383945465087891,1.0,1.381997987627983,4634.94140625,67.03369140625,,data/instances/train/real_06.cip
episode,60,2552,0.007969709113240242,0.3323071599006653,0.050000000000000044,-4.0,5,70.751764,,,448,,,1.0,,4554.875,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,61,2560,0.05526065453886986,0.630426287651062,0.050000000000000044,,,,,,448,-4.090907096862793,3.5373404026031494,1.0,1.4047641176730394,4778.45703125,67.03369140625,,data/instances/train/real_07.cip
train_update,61,2580,0.012300047092139721,0.4218553900718689,0.050000000000000044,,,,,,450,-3.5431344509124756,3.582892894744873,1.0,1.3172026295214891,4805.30859375,67.03369140625,,data/instances/train/real_07.cip
train_update,61,2600,0.0021998409647494555,0.3855580687522888,0.050000000000000044,,,,,,454,-3.3128628730773926,3.2236227989196777,1.0,1.4026246350258589,4812.53125,67.03369140625,,data/instances/train/real_07.cip
episode,61,2600,0.0021998409647494555,0.3855580687522888,0.050000000000000044,-5.0,6,70.195483,,,454,,,1.0,,4630.50390625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,62,2620,0.012316599488258362,0.3662729859352112,0.050000000000000044,,,,,,455,-3.523601531982422,3.5856213569641113,1.0,1.3060973659157753,4691.78125,67.03369140625,,data/instances/train/real_06.cip
train_update,62,2640,0.013687968254089355,0.40385526418685913,0.050000000000000044,,,,,,457,-3.826775074005127,3.294811248779297,1.0,1.4076197072863579,4691.78515625,67.03369140625,,data/instances/train/real_06.cip
episode,62,2648,0.009093446657061577,0.3960612118244171,0.050000000000000044,-5.0,6,65.865893,,,460,,,1.0,,4630.5078125,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,63,2660,0.016294311732053757,0.4148789644241333,0.050000000000000044,,,,,,460,-3.9913837909698486,4.10369873046875,1.0,1.3116935305297375,4863.24609375,67.03369140625,,data/instances/train/real_07.cip
train_update,63,2680,0.002422899007797241,0.31842854619026184,0.050000000000000044,,,,,,462,-3.6390695571899414,3.494530200958252,1.0,1.3062267415225506,4878.91015625,67.03369140625,,data/instances/train/real_07.cip
episode,63,2688,0.012574313208460808,0.4100508391857147,0.050000000000000044,-4.0,5,62.156991,,,465,,,35.4,,4706.015625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,64,2700,0.004518450237810612,0.32762476801872253,0.050000000000000044,,,,,,465,-3.1773557662963867,2.5877790451049805,1.0,1.4275352638214827,4767.5,67.03369140625,,data/instances/train/real_06.cip
train_update,64,2720,0.020803622901439667,0.47766244411468506,0.050000000000000044,,,,,,467,-4.107537746429443,4.1160454750061035,1.0,1.3056239373981953,4767.5,67.03369140625,,data/instances/train/real_06.cip
episode,64,2736,0.027647055685520172,0.4065019488334656,0.050000000000000044,-5.0,6,63.18434,,,471,,,1.0,,4705.0234375,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,65,2740,0.015145226381719112,0.40068912506103516,0.050000000000000044,,,,,,471,-3.617619276046753,3.5891292095184326,11.0,1.3140528071671724,4933.2265625,67.03369140625,,data/instances/train/real_07.cip
train_update,65,2760,0.008362198248505592,0.3827900290489197,0.050000000000000044,,,,,,472,-3.055725574493408,2.971724510192871,1.0,1.4504323955625296,4952.19140625,67.03369140625,,data/instances/train/real_07.cip
episode,65,2776,0.008094411343336105,0.3183519244194031,0.050000000000000044,-4.0,5,62.262666,,,476,,,3.0,,4783.59765625,67.03369140625,timelimit,data/instances/train/real_07.cip
validation,66,2776,,,,,,,91.0,22.893368,476,,,,,,,optimal,data/instances/validation/real_08.cip
train_update,66,2780,0.010845707729458809,0.426305890083313,0.050000000000000044,,,,,,476,-3.1456995010375977,2.910252332687378,1.0,1.328053291887045,4847.98828125,67.03369140625,,data/instances/train/real_06.cip
train_update,66,2800,0.011095475405454636,0.3607778549194336,0.050000000000000044,,,,,,477,-3.7132885456085205,3.7055232524871826,1.0,1.3118266258388758,4847.98828125,67.03369140625,,data/instances/train/real_06.cip
train_update,66,2820,0.0042628138326108456,0.3409751355648041,0.050000000000000044,,,,,,482,-3.435159683227539,3.1373090744018555,1.0,1.298770124092698,4846.4609375,67.03369140625,,data/instances/train/real_06.cip
episode,66,2824,0.00724827591329813,0.37771064043045044,0.050000000000000044,-5.0,6,65.685394,,,482,,,1.0,,4783.87890625,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,67,2840,0.0034396101254969835,0.3585158586502075,0.050000000000000044,,,,,,482,-3.460374116897583,3.180426597595215,1.0,1.415792927145958,4998.47265625,67.03369140625,,data/instances/train/real_07.cip
train_update,67,2860,0.00989584531635046,0.34677213430404663,0.050000000000000044,,,,,,487,-3.347243309020996,3.324986457824707,1.0,1.2913895603269339,5001.79296875,67.03369140625,,data/instances/train/real_07.cip
episode,67,2864,0.01007043570280075,0.3299202024936676,0.050000000000000044,-4.0,5,64.442846,,,487,,,1.0,,4937.9765625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,68,2880,0.007662647403776646,0.33080005645751953,0.050000000000000044,,,,,,487,-3.553079605102539,3.6844289302825928,1.0,1.2812832947820425,4936.5859375,67.03369140625,,data/instances/train/real_06.cip
train_update,68,2900,0.0021378062665462494,0.3066505193710327,0.050000000000000044,,,,,,490,-2.721388339996338,2.217010498046875,1.0,1.371976425871253,4936.5859375,67.03369140625,,data/instances/train/real_06.cip
episode,68,2912,0.01913575641810894,0.38778257369995117,0.050000000000000044,-5.0,6,62.306289,,,493,,,1.0,,4876.84765625,67.03369140625,timelimit,data/instances/train/real_06.cip
train_update,69,2920,0.010650682263076305,0.29122889041900635,0.050000000000000044,,,,,,493,-3.593520164489746,3.7442727088928223,1.0,1.3260590378195047,5090.94140625,67.03369140625,,data/instances/train/real_07.cip
train_update,69,2940,0.007752747740596533,0.3242362439632416,0.050000000000000044,,,,,,495,-3.156426429748535,2.9457907676696777,1.0,1.280452100560069,5108.7265625,67.03369140625,,data/instances/train/real_07.cip
train_update,69,2960,0.017706841230392456,0.3708034157752991,0.050000000000000044,,,,,,499,-3.3981282711029053,3.2028260231018066,1.0,1.3148828316479921,5113.96875,67.03369140625,,data/instances/train/real_07.cip
episode,69,2960,0.017706841230392456,0.3708034157752991,0.050000000000000044,-5.0,6,68.120844,,,499,,,32.0,,4925.5625,67.03369140625,timelimit,data/instances/train/real_07.cip
train_update,70,2980,0.005525127984583378,0.31381475925445557,0.050000000000000044,,,,,,500,-3.12180233001709,3.0460188388824463,1.0,1.3277399614453316,4985.4140625,67.03369140625,,data/instances/train/real_06.cip
train_update,70,3000,0.003621396841481328,0.4158731698989868,0.050000000000000044,,,,,,502,-3.3321475982666016,3.110842227935791,1.0,1.4205720871686935,4985.41796875,67.03369140625,,data/instances/train/real_06.cip
episode,70,3000,0.003621396841481328,0.4158731698989868,0.050000000000000044,-5.0,6,65.299792,,,505,,,1.0,,4922.56640625,67.03369140625,timelimit,data/instances/train/real_06.cip
validation,71,3000,,,,,,,84.0,21.665213,505,,,,,,,optimal,data/instances/validation/real_08.cip
