event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
61,123,61,437,368,1294,t_z_188_526_1,z,0.997,0.997,-28.42713737487793,0,-28.42713737487793,-31.206105692708519,3.6554818022837323,-52.875888824462891,-28.42713737487793,0.003864288330078125,root_z,0.5,1e+20,2.934110000000004,1e+20,18139,65,0.019213066000000001,0.62373357500000004,0.6429511,true,branched,
62,125,62,435,353,1234,t_z_133_134_3,z,0.996,0.996,-28.432769775390625,0,-28.432769775390625,-31.218479423961419,3.6591153282188507,-52.869197845458984,-28.432769775390625,0.01889801025390625,root_z,0.5,1e+20,2.934110000000004,1e+20,18141,66,0.01910241,0.65900536600000004,0.67811332199999996,true,branched,
63,127,63,433,242,811,t_z_496_17_3,z,0.25129166666666836,0.25129166666666836,-28.442638397216797,0,-28.442638397216797,-31.222929873037007,3.6650069365676665,-52.860019683837891,-28.442638397216797,0.00183868408203125,root_z,0.5,1e+20,2.934110000000004,1e+20,18141,67,0.019017031,0.61046803999999999,0.62948990400000004,true,branched,
64,63,31,434,198,535,t_z_133_132_1,z,0.997,0.997,-29.225894927978516,0,-29.225894927978516,-32.393217530668053,4.0569301362287256,-55.080345153808594,-29.225894927978516,0.1551513671875,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19867,68,0.019591555,0.60306157900000001,0.62265824700000005,true,branched,
65,131,32,433,341,1216,t_z_509_521_2,z,0.998,0.998,-29.366287231445312,0,-29.366287231445312,-32.38415252914605,4.0584581438710376,-55.064357757568359,-29.366287231445312,0.027597427368164062,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19869,69,0.019406227000000002,0.62066008900000003,0.64007070099999996,true,branched,
66,132,33,405,176,529,t_z_132_131_2,z,0.997,0.997,-29.183601379394531,0,-29.183601379394531,-32.443629888840661,3.9563397668523961,-54.140346527099609,-29.183601379394531,0.22459793090820312,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19951,70,0.019177197,0.65828791200000003,0.67746997900000006,true,branched,
67,135,34,403,237,843,t_z_496_2_3,z,0.996,0.996,-29.388395309448242,0,-29.388395309448242,-32.436259944149043,3.9620914938642775,-54.124114990234375,-29.388395309448242,0.011484146118164062,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19951,71,0.019082274,0.65605091400000004,0.67513790900000004,true,branched,
68,137,35,396,341,1353,t_z_529_521_2,z,0.999,0.999,-29.379665374755859,0,-29.379665374755859,-32.37526817032785,3.9430743370935422,-54.103336334228516,-29.379665374755859,0.049230575561523438,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19951,72,0.019522442000000001,0.65729191399999998,0.67681880900000002,true,branched,
69,139,36,395,268,959,t_z_508_507_1,z,0.93238888888888694,0.93238888888888694,-29.408895492553711,0,-29.408895492553711,-32.363519963131672,3.9453926903694763,-54.087265014648438,-29.408895492553711,0.031589508056640625,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19951,73,0.018932594000000001,0.65382494700000005,0.67276232800000002,true,branched,
70,141,37,394,338,1339,t_z_495_285_3,z,0.5,0.5,-29.446563720703125,0,-29.446563720703125,-32.369379881069747,3.9451940918881925,-54.07550048828125,-29.446563720703125,0.043331146240234375,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,19955,74,0.019064503999999999,0.59143791099999998,0.61050680800000001,true,branched,
71,58,29,474,398,1279,t_z_525_524_1,z,0.9987999999999998,0.9987999999999998,-29.397983551025391,0,-29.397983551025391,-32.577451170748297,3.9880748289755745,-55.377185821533203,-29.397983551025391,0.15014266967773438,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20133,75,0.019134009,0.60533309899999999,0.62447216800000005,true,branched,
72,145,30,476,278,844,t_z_3_499_0,z,0.999,0.999,-29.421865463256836,0,-29.421865463256836,-32.585805664543344,3.9757655140186516,-55.352085113525391,-29.421865463256836,0.14241981506347656,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20162,76,0.018476412000000001,0.58815102100000005,0.60663236799999998,true,branched,
73,147,31,474,221,562,t_z_136_137_3,z,0.996,0.996,-29.545644760131836,0,-29.545644760131836,-32.577635740932031,3.9811551772845322,-55.337196350097656,-29.545644760131836,0.073505401611328125,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20162,77,0.018518356999999999,0.59793000699999999,0.61645329699999996,true,branched,
74,149,32,471,212,538,t_z_132_133_3,z,0.99949999999999994,0.99949999999999994,-29.611978530883789,0,-29.611978530883789,-32.567932266591711,3.9826882096779062,-55.335536956787109,-29.611978530883789,0.009914398193359375,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20169,78,0.018825283000000002,0.58508587899999998,0.60391578400000001,true,branched,
75,151,33,469,401,1294,t_z_188_526_1,z,0.997,0.997,-29.619712829589844,0,-29.619712829589844,-32.573272290260299,3.9871374391966006,-55.33087158203125,-29.619712829589844,0.04070281982421875,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20170,79,0.018523372999999999,0.59576195899999995,0.61429047599999997,true,branched,
76,153,34,467,337,1083,t_z_516_515_3,z,0.998,0.998,-29.65849494934082,0,-29.65849494934082,-32.578822836375593,3.989507382518239,-55.324028015136719,-29.65849494934082,0.0042362213134765625,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20172,80,0.018756439,0.62881247600000001,0.64757374000000001,true,branched,
77,155,35,466,427,1411,t_z_515_230_3,z,0.66276616541353384,0.66276616541353384,-29.577449798583984,0,-29.577449798583984,-32.578690627102176,3.9909499395253851,-55.320457458496094,-29.577449798583984,0.083711624145507812,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20174,81,0.018411874000000002,0.58888990100000005,0.60730664099999998,true,branched,
78,55,27,455,223,595,t_z_152_133_3,z,0.77817777777777786,0.77817777777777786,-29.674350738525391,0,-29.674350738525391,-32.736889484950474,4.0174547371682987,-55.438957214355469,-29.674350738525391,0.040666580200195312,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20408,83,0.018249769999999998,0.57378664999999995,0.59204110300000001,true,branched,
79,159,28,444,199,535,t_z_133_132_1,z,0.7607907458143075,0.7607907458143075,-29.724761962890625,0,-29.724761962890625,-32.680495790533115,3.9861050781365903,-55.214351654052734,-29.724761962890625,0.025745391845703125,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20457,84,0.018528923999999999,0.58300603699999998,0.60153926700000004,true,branched,
80,161,29,442,402,1411,t_z_515_230_3,z,0.8512675494672749,0.8512675494672749,-29.748786926269531,0,-29.748786926269531,-32.6861075189858,3.9905604535022454,-55.210624694824219,-29.748786926269531,0.010890960693359375,root_z,0.5,2.9921459800000041,2.934110000000004,0.019779756041866194,20459,85,0.018312328999999999,0.57211663400000001,0.59043338300000003,true,branched,
