instance_id,method,depth,n_decisions,q_std_mean,q_std_median,margin_mean,lambda_prim_over_qstd_mean,prim_dominates_q_frac,frac_z,frac_m,frac_y,extract_s_mean,infer_s_mean,select_s_mean
real_01,gcnn,54,2,3.042320045063219,3.042320045063219,0.06318569183349605,0.0,0.0,1.0,0.0,0.0,0.02056045149999995,0.6522186750000001,0.6727834909999999
real_01,gcnn,55,2,3.052841485935416,3.052841485935416,0.01943969726562495,0.0,0.0,1.0,0.0,0.0,0.020725171499999903,0.6132521799999999,0.6339817765
real_01,gcnn,56,2,3.0589885264794656,3.0589885264794656,0.11407756805419914,0.0,0.0,1.0,0.0,0.0,0.0206085995,0.6563181764999999,0.676930985
real_01,gcnn,57,2,3.0569928430794686,3.0569928430794686,0.00532722473144525,0.0,0.0,1.0,0.0,0.0,0.020772368499999902,0.649719205,0.6704961064999999
real_01,gcnn,58,2,3.058979737041139,3.058979737041139,0.07040023803710936,0.0,0.0,1.0,0.0,0.0,0.020541700500000003,0.6168265495,0.6373724385
real_01,gcnn,59,2,3.062544252417852,3.062544252417852,0.1100072860717773,0.0,0.0,1.0,0.0,0.0,0.020484692999999998,0.6535570664999999,0.6740463704999999
real_01,gcnn,60,2,3.0670300693778407,3.0670300693778407,0.0030965805053710504,0.0,0.0,1.0,0.0,0.0,0.020283882500000003,0.630390138,0.6506785009999998
real_01,gcnn,61,2,3.075298245610079,3.075298245610079,0.00577735900878905,0.0,0.0,1.0,0.0,0.0,0.020392379999999953,0.6446894615,0.665086273
real_01,gcnn,62,1,3.65911532821885,3.65911532821885,0.0188980102539062,0.0,0.0,1.0,0.0,0.0,0.017840265,0.664181322,0.68202556
real_01,gcnn,63,1,3.6650069365676665,3.6650069365676665,0.0018386840820312,0.0,0.0,1.0,0.0,0.0,0.0177174179999999,0.6689523889999999,0.686673676
real_01,root-z-bias,0,2,2.392349173287255,2.392349173287255,0.0038013458251953004,0.2937017023119706,0.0,1.0,0.0,0.0,0.02216337449999995,0.7119501309999999,0.734553885
real_01,root-z-bias,1,2,2.0158861393574465,2.0158861393574465,0.05670070648193355,0.0,0.0,1.0,0.0,0.0,0.0211632649999999,0.6792515655,0.7004198985000001
real_01,root-z-bias,2,2,2.011921439699014,2.011921439699014,0.0115108489990234,0.0,0.0,1.0,0.0,0.0,0.02140745599999995,0.6688702885,0.6902833805
real_01,root-z-bias,3,2,2.0130288562203345,2.0130288562203345,0.01387882232666015,0.0,0.0,1.0,0.0,0.0,0.02149790149999995,0.651530986,0.673034095
real_01,root-z-bias,4,2,2.0203198539902343,2.0203198539902343,0.0186786651611328,0.0,0.0,1.0,0.0,0.0,0.02138595949999995,0.628935401,0.6503265019999999
real_01,root-z-bias,5,2,2.0139916238494036,2.0139916238494036,0.031636238098144503,0.0,0.0,1.0,0.0,0.0,0.0212810135,0.6554093424999998,0.6766958544999999
real_01,root-z-bias,6,2,2.0084480533594435,2.0084480533594435,0.00538349151611325,0.0,0.0,1.0,0.0,0.0,0.0212719915,0.673960529,0.6952380165
real_01,root-z-bias,7,2,2.0025774277884416,2.0025774277884416,0.0059976577758789,0.0,0.0,1.0,0.0,0.0,0.02152992499999995,0.6022135980000001,0.6237487019999999
real_01,root-z-bias,8,2,1.9959267680512136,1.9959267680512136,0.0114641189575195,0.0,0.0,1.0,0.0,0.0,0.0213762499999999,0.6449591395,0.6663409459999999
real_01,root-z-bias,9,2,1.9905803086963894,1.9905803086963894,0.001957893371582,0.0,0.0,1.0,0.0,0.0,0.02154512599999995,0.6391039235,0.6606540475
real_01,root-z-bias,10,2,3.1956936216041028,3.1956936216041028,0.04669380187988275,0.0,0.0,1.0,0.0,0.0,0.02137638249999995,0.6096703769999999,0.6310523905000001
real_01,root-z-bias,11,2,3.1889368833984824,3.1889368833984824,0.008005142211914019,0.0,0.0,1.0,0.0,0.0,0.021865970499999998,0.6517324059999999,0.6736038095
real_01,root-z-bias,12,2,3.1849504436240714,3.1849504436240714,0.0035400390624999497,0.0,0.0,1.0,0.0,0.0,0.02147313749999995,0.6545025079999999,0.6759811455
real_01,root-z-bias,13,2,3.1303032935354795,3.1303032935354795,0.0519933700561523,0.0,0.0,1.0,0.0,0.0,0.0216055815,0.6493259899999999,0.6709367705
real_01,root-z-bias,14,2,3.1258429975015867,3.1258429975015867,0.038656234741210896,0.0,0.0,1.0,0.0,0.0,0.022088501499999948,0.6692709275,0.6913647624999999
real_01,root-z-bias,15,2,3.1213361394336756,3.1213361394336756,0.04299640655517575,0.0,0.0,1.0,0.0,0.0,0.02131772399999995,0.6607461264999999,0.6820694005000001
real_01,root-z-bias,16,2,3.085562846780815,3.085562846780815,0.01362419128417965,0.0,0.0,1.0,0.0,0.0,0.021636376,0.6839494545,0.705591249
