event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason
10,21,9,220,34,122,t_m_30_2,m,0.25158333333333316,0.25158333333333316,-27.183601379394531,0,-27.183601379394531,-27.882857756181195,0.33417915275470594,-29.219503402709961,-27.183601379394531,0.00641632080078125,none,0,1e+20,0.021170299999999996,1e+20,17213,11,0.027259538999999999,0.777130816,0.80439279900000005,true,branched,
11,22,10,215,28,74,t_m_18_2,m,0.25066666666666648,0.25066666666666648,-27.309055328369141,0,-27.309055328369141,-27.941067416168924,0.33204168679326962,-29.181858062744141,-27.309055328369141,0.01122283935546875,none,0,1e+20,0.021170299999999996,1e+20,17273,12,0.025882114000000001,0.77244870399999999,0.79833310199999996,true,branched,
12,25,11,202,26,66,t_m_16_2,m,0.16677777777777752,0.16677777777777752,-27.30146598815918,0,-27.30146598815918,-27.948103763089321,0.34129877606915071,-29.153007507324219,-27.30146598815918,0.002193450927734375,none,0,1e+20,0.021170299999999996,1e+20,17301,13,0.027175636999999999,0.78368099099999999,0.81085910100000003,true,branched,
13,27,12,198,159,1551,t_z_278_6_3,z,0.999,0.999,-27.505451202392578,0,-27.505451202392578,-28.017789041153108,0.34125332394086083,-29.160346984863281,-27.505451202392578,0.0087108612060546875,none,0,1e+20,0.021170299999999996,1e+20,17339,14,0.027457717999999999,0.78309580499999998,0.81055596699999999,true,branched,
14,29,13,197,160,1559,t_z_279_278_3,z,0.999,0.999,-27.515853881835938,0,-27.515853881835938,-28.022989999219245,0.33758195309610473,-29.133796691894531,-27.515853881835938,0,none,0,1e+20,0.021170299999999996,1e+20,17340,15,0.027436420999999999,0.79043962599999995,0.81787902899999998,true,branched,
15,31,14,196,161,1567,t_z_280_279_3,z,0.999,0.999,-27.519760131835938,0,-27.519760131835938,-28.029458260049626,0.33379344355007812,-29.108972549438477,-27.519760131835938,0.014631271362304688,none,0,1e+20,0.021170299999999996,1e+20,17341,16,0.027352794,0.79105520699999998,0.81841029499999995,true,branched,
16,33,15,195,25,87,t_m_21_3,m,0.0020000000000002238,0.0020000000000002238,-27.544761657714844,0,-27.544761657714844,-28.036938828688402,0.3299110097438322,-29.085338592529297,-27.544761657714844,0.0050868988037109375,none,0,1e+20,0.021170299999999996,1e+20,17342,17,0.028398370999999999,0.79236739499999997,0.82076837999999996,true,branched,
17,34,16,194,7,19,t_m_4_3,m,0.0012499999999998623,0.0012499999999998623,-27.571197509765625,0,-27.571197509765625,-28.043488728631402,0.32976522709003198,-29.082952499389648,-27.571197509765625,0.0060634613037109375,none,0,1e+20,0.021170299999999996,1e+20,17360,18,0.028262206000000002,0.79811844399999998,0.82638293900000004,true,branched,
18,37,17,192,29,131,t_z_2_1_1,z,0.999,0.999,-27.565603256225586,0,-27.565603256225586,-28.029560218254726,0.2991060218469726,-29.057292938232422,-27.565603256225586,0.035345077514648438,none,0,1e+20,0.021170299999999996,1e+20,17374,19,0.028339815000000001,0.79955690599999996,0.82789912799999998,true,branched,
19,39,18,191,17,55,t_m_13_3,m,0.0010000000000000009,0.0010000000000000009,-27.613912582397461,0,-27.613912582397461,-28.039533165736973,0.29583489139409774,-29.03630256652832,-27.613912582397461,0.0002899169921875,none,0,1e+20,0.021170299999999996,1e+20,17375,20,0.028617455,0.80009388000000004,0.82871370899999997,true,branched,
20,40,19,193,7,23,t_m_5_3,m,0.0010000000000000009,0.0010000000000000009,-27.627569198608398,0,-27.627569198608398,-28.048823282508653,0.29359554251892916,-29.016450881958008,-27.627569198608398,0.00284576416015625,none,0,1e+20,0.021170299999999996,1e+20,17377,21,0.029961703999999999,0.80338416099999999,0.833348282,true,branched,
21,42,20,194,182,1799,t_z_312_266_3,z,0.99849999999999994,0.99849999999999994,-27.6448974609375,0,-27.6448974609375,-28.063209484532937,0.29303364704924173,-29.083616256713867,-27.6448974609375,0,none,0,1e+20,0.021170299999999996,1e+20,17384,22,0.029912096999999999,0.80134829399999996,0.83126312599999996,true,branched,
22,45,21,193,183,1831,t_z_313_215_3,z,0.99849999999999994,0.99849999999999994,-27.653911590576172,0,-27.653911590576172,-28.071258564687145,0.29053586030609241,-29.060356140136719,-27.653911590576172,0.0037384033203125,none,0,1e+20,0.021170299999999996,1e+20,17385,23,0.028609605999999999,0.80919161100000003,0.83780323300000004,true,branched,
23,47,22,192,85,1127,t_z_215_205_3,z,0.99849999999999994,0.99849999999999994,-27.58930778503418,0,-27.58930778503418,-28.077480951944988,0.28886959010474716,-29.036628723144531,-27.58930778503418,0.0761566162109375,none,0,1e+20,0.021170299999999996,1e+20,17387,24,0.029602007,0.804608875,0.83421353300000001,true,branched,
24,49,23,191,80,1015,t_z_205_203_3,z,0.998,0.998,-27.600852966308594,0,-27.600852966308594,-28.084629418338157,0.28666329388234496,-29.01439094543457,-27.600852966308594,0.071964263916015625,none,0,1e+20,0.021170299999999996,1e+20,17390,25,0.029098226000000001,0.80399895399999999,0.83309946499999998,true,branched,
25,51,24,189,78,1007,t_z_203_202_3,z,0.996,0.996,-27.576513290405273,0,-27.576513290405273,-28.091896359882657,0.28475613774879527,-28.992143630981445,-27.576513290405273,0.10085868835449219,none,0,1e+20,0.021170299999999996,1e+20,17392,26,0.029014082,0.80359720800000001,0.83261388000000003,true,branched,
26,53,25,188,80,1023,t_z_202_156_3,z,0.995,0.995,-27.605598449707031,0,-27.605598449707031,-28.097672137808292,0.28222415836125425,-28.969673156738281,-27.605598449707031,0.082651138305664062,none,0,1e+20,0.021170299999999996,1e+20,17393,27,0.02906065,0.81046348700000004,0.83952642799999999,true,branched,
27,55,26,187,21,61,t_m_15_1,m,0.0010000000000000009,0.0010000000000000009,-27.69139289855957,0,-27.69139289855957,-28.100544475616619,0.27977224854052696,-28.944122314453125,-27.69139289855957,0.00042724609375,none,0,1e+20,0.021170299999999996,1e+20,17394,28,0.030027806000000001,0.80755937300000002,0.837589629,true,branched,
28,57,27,182,25,105,t_m_26_1,m,0.2502505000000001,0.2502505000000001,-27.577756881713867,0,-27.577756881713867,-28.133131593138305,0.27643635612026185,-28.940465927124023,-27.577756881713867,0.011159896850585938,none,0,1e+20,0.021170299999999996,1e+20,17436,29,0.029563328999999999,0.81166434300000001,0.84122973899999998,true,branched,
29,59,28,177,15,54,t_m_13_2,m,0.25074950000000013,0.25074950000000013,-27.607397079467773,0,-27.607397079467773,-28.139039443711102,0.27408549855986503,-28.946529388427734,-27.607397079467773,0.00046539306640625,none,0,1e+20,0.021170299999999996,1e+20,17452,30,0.029195465,0.80973764699999995,0.83895483199999998,true,branched,
30,61,29,173,19,91,t_m_22_3,m,0.25012481221832761,0.25012481221832761,-27.587182998657227,0,-27.587182998657227,-28.174240707662065,0.28066899182544913,-29.445047378540039,-27.587182998657227,0.0027561187744140625,none,0,1e+20,0.021170299999999996,1e+20,17474,31,0.028925836,0.79963065499999997,0.82855882800000002,true,branched,
31,63,30,173,52,529,t_z_134_18_0,z,0.998,0.998,-27.757390975952148,0,-27.757390975952148,-28.207485838432532,0.27443275499743319,-29.43701171875,-27.757390975952148,0.01818084716796875,none,0,1e+20,0.021170299999999996,1e+20,17497,32,0.028162189000000001,0.80311006500000004,0.83127450000000003,true,branched,
32,64,31,168,61,767,t_z_161_154_3,z,0.999,0.999,-27.786741256713867,0,-27.786741256713867,-28.23527919678461,0.2682113316873313,-29.424360275268555,-27.786741256713867,0.0085239410400390625,none,0,1e+20,0.021170299999999996,1e+20,17516,33,0.029272105999999999,0.80241047799999998,0.83168498999999996,true,branched,
33,67,32,167,18,157,t_z_7_5_2,z,0.999,0.999,-27.792516708374023,0,-27.792516708374023,-28.233176602574879,0.26518325584207147,-29.398845672607422,-27.792516708374023,0.0007953643798828125,none,0,1e+20,0.021170299999999996,1e+20,17517,34,0.029679378999999999,0.80005407399999995,0.82973590200000003,true,branched,
34,69,33,166,8,27,t_m_6_3,m,0.00044992488733097691,0.00044992488733097691,-27.772964477539062,0,-27.772964477539062,-28.215331583137971,0.2637312541728099,-29.378822326660156,-27.772964477539062,0.007801055908203125,none,0,1e+20,0.021170299999999996,1e+20,17517,35,0.028293616000000001,0.79300972400000003,0.82130546000000004,true,branched,
35,36,17,182,19,55,t_m_13_3,m,0.0010000000000000009,0.0010000000000000009,-28.118825912475586,0,-28.118825912475586,-28.598974668062649,0.31136884552088662,-29.632839202880859,-28.118825912475586,0.005046844482421875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18092,36,0.027363256999999998,0.79240871000000002,0.81977422499999997,true,branched,
36,73,18,193,22,62,t_m_15_2,m,0.16624999999999995,0.16624999999999995,-27.940204620361328,0,-27.940204620361328,-28.58689836887498,0.27565450103019812,-29.512260437011719,-27.940204620361328,0.02001190185546875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18120,37,0.027695741999999999,0.78254169200000001,0.81024010700000004,true,branched,
37,75,19,208,9,23,t_m_5_3,m,0.33283333333333331,0.33283333333333331,-28.094877243041992,0,-28.094877243041992,-28.636491197806137,0.28927064947439518,-29.647411346435547,-28.094877243041992,0.0051136016845703125,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18165,38,0.028279530000000001,0.77481215199999998,0.80309403300000004,true,branched,
38,77,20,212,23,120,t_m_30_0,m,0.00024999999999997247,0.00024999999999997247,-28.172798156738281,0,-28.172798156738281,-28.688069757425559,0.30912835092697533,-30.231288909912109,-28.172798156738281,0.010213851928710938,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18196,39,0.028234591999999999,0.773387991,0.80162566499999999,true,branched,
39,28,13,198,19,55,t_m_13_3,m,0.16674999999999973,0.16674999999999973,-28.122295379638672,0,-28.122295379638672,-28.801576566214514,0.29639684355086543,-29.679695129394531,-28.122295379638672,0.0042819976806640625,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18322,40,0.027711324999999998,0.77287086199999999,0.800584509,true,branched,
40,81,14,207,30,131,t_z_2_1_1,z,0.999,0.999,-28.303178787231445,0,-28.303178787231445,-28.843762337873525,0.30660288846929595,-29.809608459472656,-28.303178787231445,0.004970550537109375,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18363,41,0.027768254999999999,0.77409254599999999,0.80186328100000004,true,branched,
41,83,15,206,26,120,t_m_30_0,m,0.00025000000000041656,0.00025000000000041656,-28.293787002563477,0,-28.293787002563477,-28.832012648721342,0.30503259279400519,-29.795244216918945,-28.293787002563477,0.021638870239257812,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18363,42,0.027943361999999999,0.78060531200000005,0.80855147299999997,true,branched,
42,85,16,191,58,529,t_z_134_18_0,z,0.998,0.998,-28.311063766479492,0,-28.311063766479492,-28.828227956881697,0.29934975971772493,-29.795913696289062,-28.311063766479492,0.012088775634765625,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18376,43,0.030411995000000001,0.78927393499999998,0.81968853900000005,true,branched,
43,30,14,197,19,55,t_m_13_3,m,0.16674999999999973,0.16674999999999973,-28.239631652832031,0,-28.239631652832031,-28.902793864913399,0.29275091769662587,-29.76197624206543,-28.239631652832031,0.00420379638671875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18517,44,0.028908698,0.79042137899999998,0.81933279400000003,true,branched,
44,89,15,206,26,120,t_m_30_0,m,0.00025000000000041656,0.00025000000000041656,-28.42060661315918,0,-28.42060661315918,-28.939620555025861,0.30177464844189311,-29.903360366821289,-28.42060661315918,0.0064678192138671875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18558,45,0.029729638999999999,0.79083946400000005,0.82057154899999996,true,branched,
45,91,16,191,24,131,t_z_2_1_1,z,0.999,0.999,-28.42445182800293,0,-28.42445182800293,-28.9355116739323,0.29583396774131809,-29.903989791870117,-28.42445182800293,0.011335372924804688,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18572,46,0.030199146,0.802970937,0.83317271999999998,true,branched,
46,93,17,190,58,529,t_z_134_18_0,z,0.998,0.998,-28.416366577148438,0,-28.416366577148438,-28.918698541741623,0.29421866878910319,-29.884382247924805,-28.416366577148438,0.012044906616210938,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,18572,47,0.029202947,0.80492480799999999,0.83413001799999997,true,branched,
47,14,6,199,41,98,t_m_24_2,m,0.15439848484848492,0.15439848484848492,-28.69151496887207,0,-28.69151496887207,-29.333365876470978,0.33201313033240482,-30.285150527954102,-28.69151496887207,0.038831710815429688,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19055,48,0.029490147000000001,0.80756734799999996,0.83705986899999996,true,branched,
48,96,7,206,41,92,t_m_23_0,m,0.10095000000000054,0.10095000000000054,-28.749235153198242,0,-28.749235153198242,-29.371621742989252,0.35772645276706561,-30.394800186157227,-28.749235153198242,4.9591064453125e-05,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19077,49,0.029971795999999998,0.80659775700000003,0.83657192899999999,true,branched,
49,99,8,203,2,6,t_m_1_2,m,0.19295180722891572,0.19295180722891572,-28.772462844848633,0,-28.772462844848633,-29.360498484719564,0.29283730082196274,-30.331363677978516,-28.772462844848633,0.006801605224609375,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19138,50,0.029489442000000001,0.801163124,0.83065500699999995,true,branched,
50,100,9,194,28,62,t_m_15_2,m,0.19260483870967748,0.19260483870967748,-28.763246536254883,0,-28.763246536254883,-29.346900035425559,0.29106173534984564,-30.301631927490234,-28.763246536254883,0.071908950805664062,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19140,51,0.029387659,0.79317080500000003,0.82256086500000003,true,branched,
51,103,10,205,21,55,t_m_13_3,m,0.30070000000000008,0.30070000000000008,-28.914794921875,0,-28.914794921875,-29.499815908292444,0.30564149097456833,-30.379936218261719,-28.914794921875,0.00400543212890625,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19221,52,0.029485767,0.79613546300000004,0.82562365000000004,true,branched,
52,105,11,194,5,11,t_m_2_3,m,0.12587499999999985,0.12587499999999985,-28.852928161621094,0,-28.852928161621094,-29.48640552009504,0.30947476155965065,-30.378854751586914,-28.852928161621094,0.00445556640625,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19226,53,0.029308826999999999,0.79587833699999999,0.82518941800000001,true,branched,
53,98,8,197,31,72,t_m_18_0,m,0.18271717171717203,0.18271717171717203,-28.904294967651367,0,-28.904294967651367,-29.550460273239214,0.3206105099924208,-30.44078254699707,-28.904294967651367,0.010900497436523438,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19336,54,0.030147150000000001,0.79398204299999997,0.82413170000000002,true,branched,
54,109,9,193,25,59,t_m_14_3,m,0.14063085937499997,0.14063085937499997,-28.977575302124023,0,-28.977575302124023,-29.551316345293905,0.2931422201531721,-30.399354934692383,-28.977575302124023,0.033838272094726562,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19377,55,0.028885694,0.79123052999999999,0.82011913000000003,true,branched,
55,110,10,191,22,53,t_m_13_1,m,0.16445025031289107,0.16445025031289107,-29.003902435302734,0,-29.003902435302734,-29.631730633880455,0.3211596393063722,-30.490058898925781,-29.003902435302734,0.002193450927734375,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19400,56,0.029557480000000001,0.79558381700000003,0.825143827,true,branched,
56,113,11,176,4,9,t_m_2_1,m,0.19679999999999931,0.19679999999999931,-29.040859222412109,0,-29.040859222412109,-29.658250906250693,0.33357999989093828,-31.335048675537109,-29.040859222412109,0.0032367706298828125,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19445,57,0.029452807000000001,0.78996296099999996,0.81941810900000001,true,branched,
57,115,12,170,29,116,t_m_29_0,m,0.16366666666666507,0.16366666666666507,-28.996219635009766,0,-28.996219635009766,-29.648928260803224,0.32404138242680791,-31.306657791137695,-28.996219635009766,0.0815582275390625,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19469,58,0.028642256000000001,0.79039162600000001,0.81903587499999997,true,branched,
58,116,13,178,31,118,t_m_29_2,m,0.16399999999999948,0.16399999999999948,-29.013877868652344,0,-29.013877868652344,-29.649258956480562,0.32023661703991391,-31.27979850769043,-29.013877868652344,0.058025360107421875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19473,59,0.029608206000000001,0.79021351500000003,0.81982390400000005,true,branched,
59,119,14,200,28,103,t_m_25_3,m,0.14704411764705894,0.14704411764705894,-29.045036315917969,0,-29.045036315917969,-29.724596614837647,0.31785981056950896,-31.230741500854492,-29.045036315917969,0.012670516967773438,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19540,60,0.028554006999999999,0.78321777599999998,0.81177436599999997,true,branched,
60,121,15,185,4,12,t_m_3_0,m,0.33333333333333331,0.33333333333333331,-29.228189468383789,0,-29.228189468383789,-29.756626015740473,0.31282299814368075,-31.279590606689453,-29.228189468383789,0.009002685546875,none,0,0.021177892399999995,0.021170299999999996,0.00035863450210904486,19591,61,0.027949868999999999,0.77837391899999997,0.80632618499999997,true,branched,
